0.012944, -0.104322, 1.209412, -0.273262
0.012994, -0.119777, 1.209412, -0.222026
0.013044, -0.073412, 1.235008, -0.196407
0.013094, -0.081139, 1.260604, -0.213486
0.013144, -0.096594, 1.273402, -0.213486
0.013194, -0.088867, 1.311796, -0.222026
0.013244, -0.073412, 1.337392, -0.281802
0.013294, -0.073412, 1.369387, -0.324499
0.013344, -0.065684, 1.388584, -0.384275
0.013394, -0.042502, 1.414180, -0.426972
0.013444, -0.050229, 1.439776, -0.486749
0.013494, -0.050229, 1.490968, -0.537985
0.013544, -0.034774, 1.522963, -0.546525
0.013594, -0.034774, 1.529362, -0.546525
0.013644, -0.034774, 1.567756, -0.691695
0.013694, -0.042502, 1.593352, -0.742932
0.013744, -0.034774, 1.612549, -0.785629
0.013794, -0.019319, 1.625347, -0.811248
0.013844, -0.027046, 1.625347, -0.802708
0.013894, -0.003864, 1.625347, -0.760011
0.013944, 0.019319, 1.625347, -0.760011
0.013994, 0.019319, 1.638145, -0.725853
0.014044, 0.027046, 1.625347, -0.597761
0.014094, 0.011591, 1.625347, -0.546525
0.014144, 0.011591, 1.625347, -0.537985
0.014194, 0.019319, 1.631746, -0.546525
0.014244, 0.034774, 1.638145, -0.563604
0.014294, 0.034774, 1.631746, -0.700235
0.014344, 0.034774, 1.663741, -0.802708
0.014394, 0.065684, 1.676539, -0.811248
0.014444, 0.073412, 1.663741, -0.811248
0.014494, 0.088867, 1.670140, -0.811248
0.014544, 0.088867, 1.676539, -0.828327
0.014594, 0.065684, 1.682938, -0.828327
0.014644, 0.081139, 1.682938, -0.845406
0.014694, 0.088867, 1.676539, -0.871024
0.014744, 0.088867, 1.682938, -0.896642
0.014794, 0.127505, 1.695736, -0.947879
0.014845, 0.119777, 1.702135, -1.007655
0.014895, 0.104322, 1.740529, -1.067431
0.014945, 0.088867, 1.772524, -1.118668
0.014995, 0.096594, 1.785322, -1.178444
0.015045, 0.088867, 1.810918, -1.289457
0.015095, 0.088867, 1.849312, -1.409009
0.015145, 0.088867, 1.855711, -1.485864
0.015195, 0.088867, 1.881307, -1.571259
0.015245, 0.081139, 1.913302, -1.605417
0.015295, 0.088867, 1.881307, -1.613956
0.015345, 0.081139, 1.881307, -1.588338
0.015395, 0.081139, 1.881307, -1.545640
0.015445, 0.088867, 1.830115, -1.477325
0.015495, 0.088867, 1.785322, -1.409009
0.015545, 0.104322, 1.759726, -1.357772
0.015595, 0.104322, 1.746928, -1.255299
0.015645, 0.104322, 1.753327, -1.212602
0.015695, 0.096594, 1.778923, -1.246760
0.015745, 0.065684, 1.849312, -1.306536
0.015795, 0.042502, 1.894105, -1.409009
0.015845, 0.027046, 1.977292, -1.494404
0.015895, -0.027046, 2.054080, -1.562719
0.015945, -0.027046, 2.137267, -1.673732
0.015995, -0.057957, 2.188459, -1.605417
0.016045, -0.096594, 2.156464, -1.468785
0.016095, -0.112049, 2.118070, -1.289457
0.016145, -0.150687, 2.079676, -1.144286
0.016195, -0.166142, 2.054080, -0.939339
0.016245, -0.181597, 2.034883, -0.725853
0.016295, -0.158415, 1.977292, -0.529446
0.016345, -0.135232, 1.913302, -0.401354
0.016395, -0.104322, 1.900504, -0.401354
0.016445, -0.104322, 1.881307, -0.367196
0.016495, -0.119777, 1.894105, -0.452591
0.016545, -0.112049, 1.919701, -0.529446
0.016595, -0.088867, 1.945297, -0.717314
0.016645, -0.073412, 1.983691, -0.888103
0.016695, -0.042502, 1.996489, -1.050352
0.016745, -0.034774, 1.983691, -1.169905
0.016795, -0.027046, 1.970893, -1.212602
0.016845, -0.011591, 1.977292, -1.169905
0.016895, -0.011591, 1.932499, -1.041813
0.016945, 0.042502, 1.906903, -0.888103
0.016995, 0.057957, 1.855711, -0.819787
0.017045, 0.065684, 1.810918, -0.777090
0.017095, 0.088867, 1.785322, -0.768550
0.017145, 0.104322, 1.772524, -0.785629
0.017195, 0.112049, 1.804519, -0.811248
0.017245, 0.142960, 1.842913, -0.879563
0.017295, 0.150687, 1.874908, -1.007655
0.017345, 0.173870, 1.881307, -1.195523
0.017395, 0.150687, 1.881307, -1.357772
0.017445, 0.173870, 1.887706, -1.434628
0.017495, 0.158415, 1.881307, -1.460246
0.017545, 0.189325, 1.836514, -1.434628
0.017595, 0.212508, 1.804519, -1.417549
0.017645, 0.197053, 1.753327, -1.340694
0.017695, 0.220235, 1.727731, -1.280917
0.017745, 0.197053, 1.663741, -1.221141
0.017795, 0.220235, 1.612549, -1.152826
0.017845, 0.227963, 1.548559, -1.033273
0.017895, 0.251145, 1.510165, -0.973497
0.017945, 0.227963, 1.510165, -0.930800
0.017995, 0.235690, 1.497367, -0.905182
0.018045, 0.220235, 1.484569, -0.964958
0.018095, 0.220235, 1.478170, -1.050352
0.018145, 0.251145, 1.548559, -1.152826
0.018195, 0.212508, 1.516564, -1.195523
0.018246, 0.204780, 1.503766, -1.186983
0.018296, 0.212508, 1.497367, -1.152826
0.018346, 0.197053, 1.458973, -1.084510
0.018396, 0.181597, 1.439776, -0.973497
0.018446, 0.166142, 1.388584, -0.913721
0.018496, 0.166142, 1.356589, -0.853945
0.018546, 0.142960, 1.318195, -0.794169
0.018596, 0.135232, 1.286200, -0.760011
0.018646, 0.142960, 1.247806, -0.742932
0.018696, 0.112049, 1.235008, -0.742932
0.018746, 0.088867, 1.203013, -0.742932
0.018796, 0.096594, 1.164619, -0.760011
0.018846, 0.112049, 1.126225, -0.777090
0.018896, 0.081139, 1.068634, -0.777090
0.018946, 0.088867, 1.055836, -0.751472
0.018996, 0.088867, 1.004644, -0.546525
0.019046, 0.104322, 0.927856, -0.495288
0.019096, 0.104322, 0.857467, -0.452591
0.019146, 0.088867, 0.806275, -0.409894
0.019196, 0.081139, 0.806275, -0.401354
0.019246, 0.081139, 0.767880, -0.350117
0.019296, 0.112049, 0.729486, -0.333039
0.019346, 0.119777, 0.691092, -0.375736
0.019396, 0.096594, 0.665496, -0.409894
0.019446, 0.096594, 0.691092, -0.478209
0.019496, 0.073412, 0.697491, -0.537985
0.019546, 0.065684, 0.697491, -0.597761
0.019596, 0.073412, 0.697491, -0.751472
0.019646, 0.065684, 0.703890, -0.811248
0.019696, 0.088867, 0.659097, -0.828327
0.019746, 0.073412, 0.639900, -0.802708
0.019796, 0.042502, 0.595107, -0.683156
0.019846, 0.065684, 0.537516, -0.546525
0.019896, 0.050229, 0.499122, -0.392815
0.019946, 0.050229, 0.454329, -0.324499
0.019996, 0.034774, 0.390339, -0.315960
0.020046, 0.027046, 0.371142, -0.341578
0.020096, 0.034774, 0.351945, -0.375736
0.020146, 0.034774, 0.332748, -0.392815
0.020196, 0.042502, 0.332748, -0.392815
0.020246, 0.042502, 0.326349, -0.358657
0.020296, 0.019319, 0.294354, -0.401354
0.020346, 0.011591, 0.268758, -0.401354
0.020396, -0.003864, 0.236763, -0.401354
0.020446, -0.019319, 0.204768, -0.401354
0.020496, -0.034774, 0.166374, -0.401354
0.020546, -0.027046, 0.140778, -0.392815
0.020596, -0.027046, 0.095985, -0.392815
0.020646, -0.027046, 0.057591, -0.341578
0.020696, -0.042502, 0.019197, -0.384275
0.020746, -0.042502, -0.019197, -0.384275
0.020796, -0.065684, -0.057591, -0.367196
0.020846, -0.034774, -0.089586, -0.392815
0.020896, -0.027046, -0.166374, -0.350117
0.020946, -0.019319, -0.172773, -0.367196
0.020996, -0.050229, -0.223965, -0.333039
0.021046, -0.050229, -0.281556, -0.256183
0.021096, -0.081139, -0.364743, -0.204947
0.021146, -0.065684, -0.351945, -0.170789
0.021196, -0.096594, -0.422334, -0.136631
0.021246, -0.096594, -0.435132, -0.170789
0.021296, -0.104322, -0.499122, -0.102473
0.021346, -0.127505, -0.499122, -0.136631
0.021396, -0.127505, -0.537516, -0.136631
0.021446, -0.158415, -0.543915, -0.222026
0.021496, -0.227963, -0.588708, -0.230565
0.021546, -0.243418, -0.601506, -0.273262
0.021596, -0.258873, -0.659097, -0.281802
0.021646, -0.274328, -0.691092, -0.350117
0.021697, -0.274328, -0.748683, -0.341578
0.021747, -0.289783, -0.793477, -0.324499
0.021797, -0.297511, -0.863866, -0.239105
0.021847, -0.343876, -0.927856, -0.213486
0.021897, -0.336148, -0.985447, -0.128092
0.021947, -0.367059, -1.049437, -0.059776
0.021997, -0.320693, -1.087831, 0.008539
0.022047, -0.351604, -1.139023, 0.034158
0.022097, -0.367059, -1.196614, 0.059776
0.022147, -0.343876, -1.203013, 0.059776
0.022197, -0.359331, -1.279801, 0.076855
0.022247, -0.343876, -1.254205, 0.068316
0.022297, -0.343876, -1.254205, 0.059776
0.022347, -0.382514, -1.279801, 0.085394
0.022397, -0.382514, -1.279801, 0.042697
0.022447, -0.390241, -1.292599, 0.145171
0.022497, -0.367059, -1.292599, 0.170789
0.022547, -0.367059, -1.311796, 0.307420
0.022597, -0.367059, -1.311796, 0.350117
0.022647, -0.397969, -1.337392, 0.418433
0.022697, -0.374786, -1.362988, 0.469670
0.022747, -0.390241, -1.343791, 0.495288
0.022797, -0.390241, -1.350190, 0.469670
0.022847, -0.397969, -1.350190, 0.478209
0.022897, -0.390241, -1.350190, 0.478209
0.022947, -0.382514, -1.350190, 0.444051
0.022997, -0.359331, -1.330993, 0.392815
0.023047, -0.397969, -1.330993, 0.409894
0.023097, -0.397969, -1.337392, 0.401354
0.023147, -0.390241, -1.343791, 0.418433
0.023197, -0.382514, -1.356589, 0.435512
0.023247, -0.397969, -1.356589, 0.452591
0.023297, -0.397969, -1.394983, 0.469670
0.023347, -0.397969, -1.401382, 0.486749
0.023397, -0.397969, -1.426978, 0.563604
0.023447, -0.382514, -1.452574, 0.597761
0.023497, -0.374786, -1.465372, 0.631919
0.023547, -0.390241, -1.490968, 0.623380
0.023597, -0.405696, -1.510165, 0.631919
0.023647, -0.359331, -1.542160, 0.683156
0.023697, -0.351604, -1.567756, 0.717314
0.023747, -0.343876, -1.599751, 0.742932
0.023797, -0.305238, -1.612549, 0.802708
0.023847, -0.343876, -1.650943, 0.871024
0.023897, -0.312966, -1.689337, 0.947879
0.023947, -0.282056, -1.702135, 0.990576
0.023997, -0.305238, -1.759726, 1.041813
0.024047, -0.312966, -1.759726, 1.058892
0.024097, -0.289783, -1.759726, 1.058892
0.024147, -0.274328, -1.778923, 1.041813
0.024197, -0.274328, -1.791721, 1.024734
0.024247, -0.243418, -1.810918, 0.982037
0.024297, -0.220235, -1.810918, 1.007655
0.024347, -0.227963, -1.810918, 1.016194
0.024397, -0.251145, -1.817317, 1.033273
0.024447, -0.251145, -1.823716, 1.041813
0.024497, -0.227963, -1.810918, 1.024734
0.024547, -0.235690, -1.817317, 0.956418
0.024597, -0.212508, -1.823716, 0.913721
0.024647, -0.204780, -1.830115, 0.853945
0.024697, -0.197053, -1.836514, 0.819787
0.024747, -0.197053, -1.842913, 0.785629
0.024797, -0.189325, -1.862110, 0.785629
0.024847, -0.173870, -1.862110, 0.751472
0.024897, -0.181597, -1.887706, 0.777090
0.024947, -0.166142, -1.900504, 0.785629
0.024997, -0.158415, -1.958095, 0.888103
0.025047, -0.150687, -2.015686, 1.016194
0.025097, -0.150687, -2.073277, 1.110128
0.025148, -0.135232, -2.124469, 1.289457
0.025198, -0.142960, -2.169262, 1.460246
0.025248, -0.135232, -2.182060, 1.588338
0.025298, -0.135232, -2.214055, 1.648114
0.025348, -0.127505, -2.220454, 1.648114
0.025398, -0.088867, -2.214055, 1.554180
0.025448, -0.088867, -2.169262, 1.468785
0.025498, -0.088867, -2.118070, 1.306536
0.025548, -0.104322, -2.034883, 1.161365
0.025598, -0.104322, -1.996489, 0.982037
0.025648, -0.096594, -1.951696, 0.819787
0.025698, -0.104322, -1.913302, 0.691695
0.025748, -0.112049, -1.894105, 0.589222
0.025798, -0.104322, -1.887706, 0.589222
0.025848, -0.096594, -1.881307, 0.666077
0.025898, -0.096594, -1.919701, 0.785629
0.025948, -0.081139, -1.926100, 0.939339
0.025998, -0.088867, -1.970893, 1.093050
0.026048, -0.096594, -1.983691, 1.246760
0.026098, -0.081139, -2.015686, 1.340694
0.026148, -0.027046, -2.034883, 1.383391
0.026198, -0.034774, -2.022085, 1.391930
0.026248, -0.027046, -2.015686, 1.374851
0.026298, -0.019319, -1.958095, 1.323615
0.026348, -0.003864, -1.926100, 1.238220
0.026398, 0.019319, -1.913302, 1.161365
0.026448, 0.019319, -1.874908, 1.101589
0.026498, 0.027046, -1.855711, 1.067431
0.026548, 0.034774, -1.836514, 1.050352
0.026598, 0.057957, -1.836514, 1.101589
0.026648, 0.096594, -1.798120, 1.152826
0.026698, 0.096594, -1.817317, 1.212602
0.026748, 0.096594, -1.810918, 1.323615
0.026798, 0.096594, -1.804519, 1.357772
0.026848, 0.096594, -1.778923, 1.263839
0.026898, 0.104322, -1.753327, 1.161365
0.026948, 0.112049, -1.695736, 1.024734
0.026998, 0.119777, -1.650943, 0.879563
0.027048, 0.142960, -1.606150, 0.760011
0.027098, 0.158415, -1.580554, 0.683156
0.027148, 0.173870, -1.554958, 0.597761
0.027198, 0.158415, -1.548559, 0.572143
0.027248, 0.150687, -1.554958, 0.597761
0.027298, 0.158415, -1.554958, 0.674617
0.027348, 0.181597, -1.593352, 0.811248
0.027398, 0.212508, -1.631746, 0.947879
0.027448, 0.189325, -1.638145, 1.093050
0.027498, 0.189325, -1.644544, 1.212602
0.027548, 0.197053, -1.625347, 1.280917
0.027598, 0.204780, -1.606150, 1.315075
0.027648, 0.220235, -1.606150, 1.263839
0.027698, 0.220235, -1.580554, 1.195523
0.027748, 0.220235, -1.554958, 1.101589
0.027798, 0.220235, -1.503766, 1.050352
0.027848, 0.220235, -1.478170, 0.964958
0.027898, 0.243418, -1.439776, 0.956418
0.027948, 0.235690, -1.433377, 0.947879
0.027998, 0.235690, -1.426978, 0.913721
0.028048, 0.220235, -1.414180, 0.913721
0.028098, 0.227963, -1.401382, 0.922261
0.028148, 0.227963, -1.407781, 0.999116
0.028198, 0.235690, -1.369387, 1.016194
0.028248, 0.227963, -1.350190, 0.982037
0.028298, 0.220235, -1.343791, 0.913721
0.028348, 0.220235, -1.298998, 0.802708
0.028398, 0.212508, -1.292599, 0.700235
0.028448, 0.204780, -1.292599, 0.640459
0.028498, 0.212508, -1.267003, 0.589222
0.028548, 0.212508, -1.254205, 0.614840
0.028599, 0.189325, -1.177417, 0.631919
0.028649, 0.181597, -1.177417, 0.725853
0.028699, 0.212508, -1.190215, 0.828327
0.028749, 0.212508, -1.241407, 0.956418
0.028799, 0.189325, -1.292599, 1.067431
0.028849, 0.189325, -1.292599, 1.178444
0.028899, 0.212508, -1.279801, 1.323615
0.028949, 0.189325, -1.279801, 1.340694
0.028999, 0.189325, -1.196614, 1.315075
0.029049, 0.181597, -1.145422, 1.229681
0.029099, 0.173870, -1.094230, 1.101589
0.029149, 0.181597, -1.043038, 0.947879
0.029199, 0.173870, -0.998245, 0.819787
0.029249, 0.166142, -0.934255, 0.717314
0.029299, 0.166142, -0.895861, 0.666077
0.029349, 0.150687, -0.838270, 0.589222
0.029399, 0.119777, -0.838270, 0.555064
0.029449, 0.119777, -0.812674, 0.563604
0.029499, 0.135232, -0.793477, 0.580683
0.029549, 0.142960, -0.767880, 0.563604
0.029599, 0.142960, -0.742284, 0.623380
0.029649, 0.150687, -0.716688, 0.580683
0.029699, 0.135232, -0.684693, 0.555064
0.029749, 0.150687, -0.646299, 0.546525
0.029799, 0.135232, -0.627102, 0.520906
0.029849, 0.135232, -0.588708, 0.478209
0.029899, 0.150687, -0.595107, 0.478209
0.029949, 0.142960, -0.550314, 0.426972
0.029999, 0.142960, -0.537516, 0.461130
0.030049, 0.150687, -0.524718, 0.529446
0.030099, 0.158415, -0.518319, 0.546525
0.030149, 0.150687, -0.479925, 0.555064
0.030199, 0.135232, -0.435132, 0.546525
0.030249, 0.142960, -0.422334, 0.486749
0.030299, 0.150687, -0.377541, 0.486749
0.030349, 0.166142, -0.351945, 0.418433
0.030399, 0.166142, -0.313551, 0.350117
0.030449, 0.158415, -0.275157, 0.264723
0.030499, 0.150687, -0.236763, 0.273262
0.030549, 0.166142, -0.230364, 0.307420
0.030599, 0.150687, -0.217566, 0.333039
0.030649, 0.150687, -0.191970, 0.341578
0.030699, 0.150687, -0.159975, 0.298881
0.030749, 0.150687, -0.127980, 0.358657
0.030799, 0.135232, -0.089586, 0.409894
0.030849, 0.135232, -0.076788, 0.392815
0.030899, 0.173870, -0.031995, 0.315960
0.030949, 0.142960, 0.025596, 0.273262
0.030999, 0.173870, 0.089586, 0.196407
0.031049, 0.181597, 0.147177, 0.068316
0.031099, 0.166142, 0.191970, -0.059776
0.031149, 0.135232, 0.255960, -0.196407
0.031199, 0.150687, 0.294354, -0.264723
0.031249, 0.142960, 0.339147, -0.307420
0.031299, 0.150687, 0.358344, -0.333039
0.031349, 0.135232, 0.351945, -0.281802
0.031399, 0.112049, 0.383940, -0.222026
0.031449, 0.088867, 0.364743, -0.111013
0.031499, 0.112049, 0.396738, -0.042697
0.031549, 0.088867, 0.383940, 0.051237
0.031599, 0.088867, 0.371142, 0.136631
0.031649, 0.088867, 0.377541, 0.222026
0.031699, 0.096594, 0.409536, 0.239105
0.031749, 0.081139, 0.447930, 0.204947
0.031799, 0.073412, 0.473526, 0.170789
0.031849, 0.073412, 0.537516, 0.102473
0.031899, 0.065684, 0.569511, 0.000000
0.031949, 0.050229, 0.633501, -0.128092
0.032000, 0.034774, 0.639900, -0.136631
0.032050, 0.050229, 0.697491, -0.153710
0.032100, 0.042502, 0.729486, -0.153710
0.032150, 0.027046, 0.742284, -0.102473
0.032200, 0.019319, 0.793477, -0.128092
0.032250, -0.019319, 0.780678, -0.059776
0.032300, -0.003864, 0.851068, -0.119552
0.032350, -0.019319, 0.876664, -0.145171
0.032400, 0.019319, 0.889462, -0.145171
0.032450, -0.011591, 0.921457, -0.179328
0.032500, -0.003864, 0.966250, -0.239105
0.032550, -0.027046, 1.011043, -0.298881
0.032600, -0.034774, 1.036639, -0.333039
0.032650, -0.019319, 1.087831, -0.384275
0.032700, -0.019319, 1.094230, -0.435512
0.032750, -0.034774, 1.113427, -0.444051
0.032800, -0.034774, 1.145422, -0.469670
0.032850, -0.027046, 1.190215, -0.461130
0.032900, -0.050229, 1.209412, -0.384275
0.032950, -0.065684, 1.203013, -0.341578
0.033000, -0.073412, 1.209412, -0.333039
0.033050, -0.088867, 1.215811, -0.315960
0.033100, -0.081139, 1.228609, -0.298881
0.033150, -0.081139, 1.241407, -0.273262
0.033200, -0.096594, 1.235008, -0.264723
0.033250, -0.088867, 1.267003, -0.264723
0.033300, -0.073412, 1.273402, -0.264723
0.033350, -0.042502, 1.292599, -0.264723
0.033400, -0.057957, 1.318195, -0.264723
0.033450, -0.042502, 1.318195, -0.273262
0.033500, -0.050229, 1.330993, -0.307420
0.033550, -0.042502, 1.375786, -0.341578
0.033600, -0.027046, 1.407781, -0.401354
0.033650, -0.034774, 1.433377, -0.452591
0.033700, -0.034774, 1.458973, -0.512367
0.033750, 0.003864, 1.478170, -0.537985
0.033800, -0.019319, 1.503766, -0.563604
0.033850, -0.019319, 1.529362, -0.657538
0.033900, -0.027046, 1.542160, -0.691695
0.033950, -0.003864, 1.580554, -0.742932
0.034000, -0.019319, 1.580554, -0.751472
0.034050, -0.011591, 1.612549, -0.785629
0.034100, 0.011591, 1.618948, -0.811248
0.034150, 0.003864, 1.625347, -0.828327
0.034200, 0.019319, 1.625347, -0.794169
0.034250, 0.011591, 1.618948, -0.751472
0.034300, 0.027046, 1.612549, -0.725853
0.034350, 0.003864, 1.625347, -0.725853
0.034400, 0.027046, 1.631746, -0.725853
0.034450, 0.019319, 1.625347, -0.760011
0.034500, 0.011591, 1.625347, -0.794169
0.034550, 0.034774, 1.625347, -0.819787
0.034600, 0.042502, 1.638145, -0.879563
0.034650, 0.034774, 1.638145, -0.905182
0.034700, 0.034774, 1.650943, -0.922261
0.034750, 0.027046, 1.663741, -0.913721
0.034800, 0.050229, 1.638145, -0.930800
0.034850, 0.050229, 1.631746, -0.922261
0.034900, 0.057957, 1.625347, -0.922261
0.034950, 0.065684, 1.631746, -0.879563
0.035000, 0.081139, 1.625347, -0.871024
0.035050, 0.088867, 1.625347, -0.879563
0.035100, 0.073412, 1.638145, -0.879563
0.035150, 0.088867, 1.721332, -0.973497
0.035200, 0.057957, 1.727731, -1.084510
0.035250, 0.073412, 1.759726, -1.221141
0.035300, 0.057957, 1.778923, -1.315075
0.035350, 0.073412, 1.804519, -1.426088
0.035400, 0.057957, 1.830115, -1.494404
0.035451, 0.065684, 1.830115, -1.451706
0.035501, 0.050229, 1.817317, -1.426088
0.035551, 0.034774, 1.823716, -1.366312
0.035601, 0.034774, 1.785322, -1.349233
0.035651, 0.034774, 1.772524, -1.289457
0.035701, 0.065684, 1.778923, -1.229681
0.035751, 0.088867, 1.766125, -1.263839
0.035801, 0.104322, 1.772524, -1.280917
0.035851, 0.088867, 1.798120, -1.297996
0.035901, 0.088867, 1.842913, -1.315075
0.035951, 0.081139, 1.913302, -1.400470
0.036001, 0.034774, 1.932499, -1.494404
0.036051, 0.027046, 2.022085, -1.562719
0.036101, -0.019319, 2.066878, -1.579798
0.036151, -0.027046, 2.098873, -1.554180
0.036201, -0.034774, 2.111671, -1.494404
0.036251, -0.065684, 2.092474, -1.349233
0.036301, -0.034774, 2.079676, -1.152826
0.036351, -0.042502, 2.041282, -0.999116
0.036401, -0.088867, 2.009287, -0.819787
0.036451, -0.096594, 1.964494, -0.580683
0.036501, -0.065684, 1.945297, -0.495288
0.036551, -0.027046, 1.913302, -0.401354
0.036601, -0.019319, 1.906903, -0.426972
0.036651, -0.034774, 1.932499, -0.512367
0.036701, -0.027046, 1.951696, -0.546525
0.036751, -0.019319, 1.983691, -0.708774
0.036801, 0.011591, 2.022085, -0.930800
0.036851, -0.003864, 2.047681, -1.152826
0.036901, 0.011591, 2.073277, -1.272378
0.036951, 0.042502, 2.079676, -1.289457
0.037001, 0.065684, 2.041282, -1.280917
0.037051, 0.065684, 2.022085, -1.212602
0.037101, 0.065684, 1.977292, -1.084510
0.037151, 0.081139, 1.938898, -0.896642
0.037201, 0.112049, 1.894105, -0.785629
0.037251, 0.104322, 1.862110, -0.751472
0.037301, 0.142960, 1.830115, -0.794169
0.037351, 0.158415, 1.836514, -0.879563
0.037401, 0.181597, 1.894105, -0.990576
0.037451, 0.158415, 1.932499, -1.101589
0.037501, 0.197053, 1.951696, -1.169905
0.037551, 0.212508, 1.932499, -1.289457
0.037601, 0.189325, 1.926100, -1.374851
0.037651, 0.204780, 1.887706, -1.426088
0.037701, 0.166142, 1.881307, -1.391930
0.037751, 0.204780, 1.817317, -1.246760
0.037801, 0.235690, 1.778923, -1.152826
0.037851, 0.227963, 1.689337, -1.118668
0.037901, 0.197053, 1.676539, -1.084510
0.037951, 0.197053, 1.650943, -1.033273
0.038001, 0.204780, 1.625347, -0.956418
0.038051, 0.227963, 1.574155, -0.947879
0.038101, 0.235690, 1.542160, -0.999116
0.038151, 0.235690, 1.535761, -1.007655
0.038201, 0.220235, 1.522963, -0.947879
0.038251, 0.220235, 1.522963, -0.947879
0.038301, 0.212508, 1.510165, -0.947879
0.038351, 0.212508, 1.497367, -0.999116
0.038401, 0.197053, 1.478170, -0.990576
0.038451, 0.204780, 1.465372, -0.973497
0.038501, 0.189325, 1.446175, -0.922261
0.038551, 0.220235, 1.426978, -0.828327
0.038601, 0.189325, 1.369387, -0.742932
0.038651, 0.212508, 1.356589, -0.631919
0.038701, 0.181597, 1.343791, -0.546525
0.038751, 0.158415, 1.318195, -0.580683
0.038801, 0.135232, 1.318195, -0.742932
0.038851, 0.142960, 1.292599, -0.819787
0.038902, 0.142960, 1.260604, -0.879563
0.038952, 0.135232, 1.254205, -0.896642
0.039002, 0.119777, 1.235008, -0.879563
0.039052, 0.135232, 1.196614, -0.853945
0.039102, 0.127505, 1.100629, -0.768550
0.039152, 0.096594, 1.036639, -0.666077
0.039202, 0.096594, 0.979048, -0.546525
0.039252, 0.096594, 0.927856, -0.520906
0.039302, 0.119777, 0.863866, -0.435512
0.039352, 0.150687, 0.806275, -0.401354
0.039402, 0.127505, 0.793477, -0.401354
0.039452, 0.127505, 0.787078, -0.435512
0.039502, 0.119777, 0.748683, -0.469670
0.039552, 0.112049, 0.723087, -0.529446
0.039602, 0.127505, 0.748683, -0.648998
0.039652, 0.119777, 0.742284, -0.777090
0.039702, 0.104322, 0.748683, -0.871024
0.039752, 0.104322, 0.742284, -0.888103
0.039802, 0.104322, 0.703890, -0.879563
0.039852, 0.096594, 0.665496, -0.896642
0.039902, 0.081139, 0.639900, -0.845406
0.039952, 0.057957, 0.607905, -0.742932
0.040002, 0.081139, 0.550314, -0.546525
